DateTime,Temperature (°C),Humidity (%),WindSpeed (km/h),CloudCover (%),Visibility (km),Rain (mm),Thunderstorm,LaunchSite,SuitableForLaunch
2011-03-20 14:30:00,30.57,44,24.26,14,16.63,1.2,0,CCSFS SLC 40,1
2011-03-21 14:30:00,19.0,92,0.61,62,18.03,0.69,0,VAFB SLC 4E,1
2011-03-22 14:30:00,13.18,46,19.03,86,16.28,1.09,0,KSC LC 39A,1
2011-03-23 14:30:00,23.06,20,15.34,42,18.93,0.02,0,VAFB SLC 4E,1
2011-03-24 14:30:00,29.25,93,4.75,49,13.29,0.11,0,VAFB SLC 4E,1
2011-03-25 14:30:00,15.4,61,22.89,59,15.48,0.26,0,CCSFS SLC 40,1
2011-03-26 14:30:00,25.57,71,10.33,58,11.17,0.17,0,KSC LC 39A,1
2011-03-27 14:30:00,12.13,44,8.23,14,6.15,0.29,0,CCSFS SLC 40,1
2011-03-28 14:30:00,11.29,73,23.19,28,16.59,1.03,0,CCSFS SLC 40,1
2011-03-29 14:30:00,23.28,86,17.88,74,18.18,0.07,0,KSC LC 39A,1
2011-03-30 14:30:00,23.52,25,25.15,81,8.43,0.06,0,VAFB SLC 4E,1
2011-03-31 14:30:00,25.94,77,17.64,39,6.4,0.05,0,KSC LC 39A,1
2011-04-01 14:30:00,28.15,89,20.74,30,8.3,1.05,0,CCSFS SLC 40,1
2011-04-02 14:30:00,34.4,72,23.42,72,18.53,0.8,0,CCSFS SLC 40,1
2011-04-03 14:30:00,22.91,85,1.53,85,10.14,0.56,0,KSC LC 39A,1
2011-04-04 14:30:00,18.07,77,21.73,10,9.27,1.01,0,CCSFS SLC 40,1
2011-04-05 14:30:00,29.88,21,17.18,80,6.2,0.83,0,VAFB SLC 4E,1
2011-04-06 14:30:00,16.77,95,1.95,96,10.16,0.01,0,VAFB SLC 4E,1
2011-04-07 14:30:00,20.97,41,14.24,61,16.02,1.26,0,KSC LC 39A,1
2011-04-08 14:30:00,11.96,56,2.31,74,19.43,0.53,0,KSC LC 39A,1
2011-04-09 14:30:00,10.63,39,20.61,7,10.38,0.6,0,VAFB SLC 4E,1
2011-04-10 14:30:00,34.07,43,15.3,50,9.37,1.17,0,KSC LC 39A,1
2011-04-11 14:30:00,30.9,84,26.7,56,18.43,0.28,0,VAFB SLC 4E,1
2011-04-12 14:30:00,27.4,84,5.13,3,17.94,0.02,0,VAFB SLC 4E,1
2011-04-13 14:30:00,20.22,20,16.97,35,10.59,1.36,0,VAFB SLC 4E,1
2011-04-14 14:30:00,14.33,22,5.92,18,6.96,0.76,0,VAFB SLC 4E,1
2011-04-15 14:30:00,13.91,65,17.19,23,19.89,0.52,0,KSC LC 39A,1
2011-04-16 14:30:00,16.26,74,20.23,40,15.53,1.23,0,VAFB SLC 4E,1
2011-04-17 14:30:00,23.73,94,20.22,48,18.97,0.04,0,VAFB SLC 4E,1
2011-04-18 14:30:00,27.86,83,22.82,81,10.79,0.3,0,CCSFS SLC 40,1
2011-04-19 14:30:00,26.5,64,23.9,96,15.07,0.23,0,CCSFS SLC 40,1
2011-04-20 14:30:00,17.0,45,2.16,45,15.44,1.11,0,CCSFS SLC 40,1
2011-04-21 14:30:00,33.87,96,9.61,35,18.22,0.47,0,CCSFS SLC 40,1
2011-04-22 14:30:00,28.45,84,19.24,9,19.9,1.16,0,KSC LC 39A,1
2011-04-23 14:30:00,23.86,43,13.96,77,7.52,0.06,0,CCSFS SLC 40,1
2011-04-24 14:30:00,25.29,93,5.34,6,14.84,0.91,0,CCSFS SLC 40,1
2011-04-25 14:30:00,20.49,54,15.48,11,10.71,0.48,0,CCSFS SLC 40,1
2011-04-26 14:30:00,16.19,43,11.41,85,17.36,0.28,0,KSC LC 39A,1
2011-04-27 14:30:00,18.9,47,10.92,90,16.56,1.23,0,VAFB SLC 4E,1
2011-04-28 14:30:00,28.95,99,22.67,47,18.5,0.62,0,CCSFS SLC 40,1
2011-04-29 14:30:00,10.36,35,11.41,36,10.81,0.86,0,VAFB SLC 4E,1
2011-04-30 14:30:00,12.9,78,0.74,74,8.58,0.05,0,CCSFS SLC 40,1
2011-05-01 14:30:00,11.15,73,1.63,35,6.31,1.19,0,KSC LC 39A,1
2011-05-02 14:30:00,11.02,98,23.97,59,9.58,0.43,0,KSC LC 39A,1
2011-05-03 14:30:00,31.39,35,26.9,76,11.14,1.04,0,KSC LC 39A,1
2011-05-04 14:30:00,27.59,34,19.28,95,19.24,1.14,0,VAFB SLC 4E,1
2011-05-05 14:30:00,21.85,30,10.2,7,12.88,0.18,0,KSC LC 39A,1
2011-05-06 14:30:00,12.45,84,26.28,6,13.79,0.44,0,VAFB SLC 4E,1
2011-05-07 14:30:00,22.29,98,18.56,42,18.32,1.09,0,KSC LC 39A,1
2011-05-08 14:30:00,21.84,87,23.64,57,18.39,0.35,0,CCSFS SLC 40,1
2011-05-09 14:30:00,14.33,62,21.44,80,13.39,1.27,0,CCSFS SLC 40,1
2011-05-10 14:30:00,20.85,88,10.62,85,7.59,0.47,0,CCSFS SLC 40,1
2011-05-11 14:30:00,19.96,32,13.4,45,9.79,0.6,0,CCSFS SLC 40,1
2011-05-12 14:30:00,25.4,29,5.21,33,12.4,0.15,0,VAFB SLC 4E,1
2011-05-13 14:30:00,25.88,94,8.18,83,16.52,0.22,0,KSC LC 39A,1
2011-05-14 14:30:00,11.13,60,21.79,71,15.96,0.41,0,VAFB SLC 4E,1
2011-05-15 14:30:00,19.37,69,25.03,21,15.0,0.07,0,VAFB SLC 4E,1
2011-05-16 14:30:00,25.65,90,20.28,90,18.32,0.29,0,CCSFS SLC 40,1
2011-05-17 14:30:00,22.58,78,13.02,97,17.24,0.61,0,KSC LC 39A,1
2011-05-18 14:30:00,31.41,58,2.42,20,19.75,0.57,0,VAFB SLC 4E,1
2011-05-19 14:30:00,26.47,22,1.59,14,18.45,0.3,0,VAFB SLC 4E,1
2011-05-20 14:30:00,14.07,95,10.48,4,8.74,0.12,0,VAFB SLC 4E,1
2011-05-21 14:30:00,11.76,26,12.99,16,6.81,0.48,0,VAFB SLC 4E,1
2011-05-22 14:30:00,26.06,68,17.06,71,11.8,1.12,0,KSC LC 39A,1
2011-05-23 14:30:00,10.66,45,0.18,18,14.65,0.77,0,CCSFS SLC 40,1
2011-05-24 14:30:00,24.64,52,27.71,4,15.0,1.42,0,CCSFS SLC 40,1
2011-05-25 14:30:00,33.51,67,10.19,22,9.75,0.21,0,VAFB SLC 4E,1
2011-05-26 14:30:00,24.39,98,23.75,82,18.04,0.31,0,KSC LC 39A,1
2011-05-27 14:30:00,19.7,21,14.98,13,10.61,0.42,0,KSC LC 39A,1
2011-05-28 14:30:00,26.08,90,3.65,9,18.87,0.02,0,VAFB SLC 4E,1
2011-05-29 14:30:00,21.46,51,22.33,30,12.6,1.42,0,KSC LC 39A,1
2011-05-30 14:30:00,23.64,23,19.88,12,6.15,0.67,0,VAFB SLC 4E,1
2011-05-31 14:30:00,33.54,39,14.77,21,8.27,0.72,0,CCSFS SLC 40,1
2011-06-01 14:30:00,19.65,55,14.41,36,7.43,0.24,0,CCSFS SLC 40,1
2011-06-02 14:30:00,34.03,51,2.45,38,6.62,1.31,0,CCSFS SLC 40,1
2011-06-03 14:30:00,32.63,47,18.36,9,16.0,1.04,0,VAFB SLC 4E,1
2011-06-04 14:30:00,14.89,96,25.51,30,8.69,0.65,0,VAFB SLC 4E,1
2011-06-05 14:30:00,11.73,20,2.61,42,17.74,1.32,0,CCSFS SLC 40,1
2011-06-06 14:30:00,12.52,79,7.38,98,9.7,1.36,0,VAFB SLC 4E,1
2011-06-07 14:30:00,10.46,75,25.26,76,6.45,0.07,0,KSC LC 39A,1
2011-06-08 14:30:00,12.36,54,7.96,93,17.49,0.18,0,CCSFS SLC 40,1
2011-06-09 14:30:00,27.08,49,18.31,97,12.53,0.04,0,KSC LC 39A,1
2011-06-10 14:30:00,11.78,73,14.97,35,14.39,0.87,0,KSC LC 39A,1
2011-06-11 14:30:00,17.97,55,16.7,34,10.71,0.33,0,VAFB SLC 4E,1
2011-06-12 14:30:00,31.12,74,11.64,67,6.64,1.27,0,VAFB SLC 4E,1
2011-06-13 14:30:00,10.58,99,8.4,54,11.18,0.7,0,CCSFS SLC 40,1
2011-06-14 14:30:00,30.36,77,1.36,67,13.26,1.26,0,VAFB SLC 4E,1
2011-06-15 14:30:00,17.05,84,20.84,46,6.16,0.83,0,VAFB SLC 4E,1
2011-06-16 14:30:00,12.95,88,20.89,5,14.04,1.19,0,KSC LC 39A,1
2011-06-17 14:30:00,27.42,70,18.78,27,18.5,0.56,0,VAFB SLC 4E,1
2011-06-18 14:30:00,25.72,41,18.02,29,9.05,1.42,0,CCSFS SLC 40,1
2011-06-19 14:30:00,31.94,72,6.82,26,18.97,1.0,0,VAFB SLC 4E,1
2011-06-20 14:30:00,28.38,55,0.63,68,7.37,0.89,0,CCSFS SLC 40,1
2011-06-21 14:30:00,30.09,87,22.64,38,17.56,0.53,0,KSC LC 39A,1
2011-06-22 14:30:00,17.05,55,13.75,34,17.76,1.41,0,KSC LC 39A,1
2011-06-23 14:30:00,14.44,71,8.59,43,9.61,0.51,0,KSC LC 39A,1
2011-06-24 14:30:00,28.77,72,2.85,14,19.41,1.25,0,CCSFS SLC 40,1
2011-06-25 14:30:00,30.17,69,1.76,82,11.83,0.61,0,KSC LC 39A,1
2011-06-26 14:30:00,34.76,99,9.77,93,7.98,1.15,0,KSC LC 39A,1
2011-06-27 14:30:00,20.32,60,22.53,31,14.28,1.37,0,VAFB SLC 4E,1
2011-06-28 14:30:00,19.3,37,25.72,28,19.95,0.7,0,CCSFS SLC 40,1
2011-06-29 14:30:00,29.41,41,25.11,62,18.59,0.79,0,KSC LC 39A,1
2011-06-30 14:30:00,18.52,85,25.76,5,9.9,0.5,0,VAFB SLC 4E,1
2011-07-01 14:30:00,33.27,40,25.42,89,14.08,0.08,0,VAFB SLC 4E,1
2011-07-02 14:30:00,31.46,63,14.76,26,7.62,0.98,0,KSC LC 39A,1
2011-07-03 14:30:00,20.72,66,6.14,98,12.47,0.18,0,CCSFS SLC 40,1
2011-07-04 14:30:00,28.77,58,22.35,27,13.32,0.53,0,KSC LC 39A,1
2011-07-05 14:30:00,28.86,48,5.98,4,10.41,0.52,0,VAFB SLC 4E,1
2011-07-06 14:30:00,12.58,73,7.48,40,12.78,0.23,0,CCSFS SLC 40,1
2011-07-07 14:30:00,32.56,36,6.53,55,18.88,1.0,0,VAFB SLC 4E,1
2011-07-08 14:30:00,22.63,99,14.42,53,13.0,0.26,0,KSC LC 39A,1
2011-07-09 14:30:00,30.66,79,9.01,79,17.63,1.17,0,CCSFS SLC 40,1
2011-07-10 14:30:00,18.0,50,4.32,17,10.44,0.37,0,KSC LC 39A,1
2011-07-11 14:30:00,32.39,92,12.69,76,19.6,0.43,0,KSC LC 39A,1
2011-07-12 14:30:00,19.73,97,24.47,42,7.31,0.52,0,KSC LC 39A,1
2011-07-13 14:30:00,10.27,68,15.98,88,14.2,0.23,0,VAFB SLC 4E,1
2011-07-14 14:30:00,32.63,21,24.59,73,17.06,0.65,0,CCSFS SLC 40,1
2011-07-15 14:30:00,12.28,67,5.48,28,17.4,0.12,0,CCSFS SLC 40,1
2011-07-16 14:30:00,17.98,33,4.68,9,8.78,0.64,0,VAFB SLC 4E,1
2011-07-17 14:30:00,33.75,78,16.12,5,11.62,0.51,0,CCSFS SLC 40,1
2011-07-18 14:30:00,33.77,77,12.97,79,14.74,0.51,0,CCSFS SLC 40,1
2011-07-19 14:30:00,24.34,77,18.48,88,10.42,0.99,0,KSC LC 39A,1
2011-07-20 14:30:00,25.8,70,22.25,3,15.22,1.15,0,KSC LC 39A,1
2011-07-21 14:30:00,21.21,21,21.04,33,11.3,0.53,0,VAFB SLC 4E,1
2011-07-22 14:30:00,17.33,60,26.38,82,10.91,0.39,0,CCSFS SLC 40,1
2011-07-23 14:30:00,18.22,35,11.15,32,7.51,0.74,0,VAFB SLC 4E,1
2011-07-24 14:30:00,26.81,23,5.78,3,6.55,1.18,0,VAFB SLC 4E,1
2011-07-25 14:30:00,28.81,31,15.43,43,17.69,0.97,0,VAFB SLC 4E,1
2011-07-26 14:30:00,29.79,48,3.1,97,12.85,0.06,0,VAFB SLC 4E,1
2011-07-27 14:30:00,29.74,26,8.09,75,13.88,0.72,0,KSC LC 39A,1
2011-07-28 14:30:00,12.28,33,5.82,30,11.21,1.49,0,VAFB SLC 4E,1
2011-07-29 14:30:00,22.36,31,11.1,79,7.91,0.53,0,CCSFS SLC 40,1
2011-07-30 14:30:00,11.44,24,3.11,65,12.29,0.66,0,KSC LC 39A,1
2011-07-31 14:30:00,23.74,51,0.89,57,9.21,0.43,0,KSC LC 39A,1
2011-08-01 14:30:00,21.04,93,18.39,59,17.73,0.75,0,VAFB SLC 4E,1
2011-08-02 14:30:00,32.19,62,17.09,1,19.82,0.24,0,KSC LC 39A,1
2011-08-03 14:30:00,18.77,88,19.83,35,18.45,0.37,0,KSC LC 39A,1
2011-08-04 14:30:00,12.93,64,18.49,69,13.4,1.07,0,KSC LC 39A,1
2011-08-05 14:30:00,13.57,28,3.2,59,14.79,0.21,0,KSC LC 39A,1
2011-08-06 14:30:00,29.04,68,8.15,22,19.27,1.39,0,KSC LC 39A,1
2011-08-07 14:30:00,25.46,52,3.63,46,13.54,0.46,0,KSC LC 39A,1
2011-08-08 14:30:00,12.53,37,23.6,45,14.94,0.86,0,CCSFS SLC 40,1
2011-08-09 14:30:00,12.1,28,20.91,79,14.81,0.48,0,KSC LC 39A,1
2011-08-10 14:30:00,27.52,81,5.64,43,15.91,0.72,0,KSC LC 39A,1
2011-08-11 14:30:00,11.82,76,9.56,18,14.96,1.36,0,VAFB SLC 4E,1
2011-08-12 14:30:00,30.55,48,27.07,48,15.39,0.1,0,KSC LC 39A,1
2011-08-13 14:30:00,27.66,97,16.64,87,16.16,1.28,0,KSC LC 39A,1
2011-08-14 14:30:00,12.03,44,22.43,57,17.33,0.84,0,VAFB SLC 4E,1
2011-08-15 14:30:00,12.12,34,7.41,90,11.64,1.0,0,CCSFS SLC 40,1
2011-08-16 14:30:00,34.67,25,5.88,6,16.44,0.08,0,CCSFS SLC 40,1
2011-08-17 14:30:00,19.36,61,21.95,93,7.4,1.14,0,KSC LC 39A,1
2011-08-18 14:30:00,19.27,48,19.2,40,18.27,0.19,0,CCSFS SLC 40,1
2011-08-19 14:30:00,30.32,98,19.07,77,10.06,1.45,0,CCSFS SLC 40,1
2011-08-20 14:30:00,33.68,23,15.47,14,11.65,1.2,0,CCSFS SLC 40,1
2011-08-21 14:30:00,34.65,76,15.78,75,17.25,0.74,0,CCSFS SLC 40,1
2011-08-22 14:30:00,28.83,68,20.6,52,14.92,1.39,0,KSC LC 39A,1
2011-08-23 14:30:00,19.41,63,7.56,92,10.32,0.25,0,KSC LC 39A,1
2011-08-24 14:30:00,12.09,99,9.88,22,9.16,1.49,0,VAFB SLC 4E,1
2011-08-25 14:30:00,29.43,94,24.41,76,19.41,1.08,0,KSC LC 39A,1
2011-08-26 14:30:00,23.96,33,8.65,72,7.23,0.15,0,KSC LC 39A,1
2011-08-27 14:30:00,20.61,22,15.3,87,6.06,0.8,0,CCSFS SLC 40,1
2011-08-28 14:30:00,32.66,81,19.67,93,15.42,1.07,0,CCSFS SLC 40,1
2011-08-29 14:30:00,12.78,83,28.0,64,14.6,0.92,0,KSC LC 39A,1
2011-08-30 14:30:00,22.32,64,12.19,59,16.33,0.64,0,KSC LC 39A,1
2011-08-31 14:30:00,10.28,77,11.99,9,16.24,0.37,0,CCSFS SLC 40,1
2011-09-01 14:30:00,21.72,39,23.59,57,18.09,0.36,0,KSC LC 39A,1
2011-09-02 14:30:00,11.41,77,22.55,46,18.91,1.39,0,KSC LC 39A,1
2011-09-03 14:30:00,12.97,76,20.47,14,16.85,0.35,0,CCSFS SLC 40,1
2011-09-04 14:30:00,12.94,96,12.97,8,9.25,1.44,0,CCSFS SLC 40,1
2011-09-05 14:30:00,26.23,87,9.07,12,12.49,0.32,0,VAFB SLC 4E,1
2011-09-06 14:30:00,28.65,97,17.04,22,14.98,0.58,0,KSC LC 39A,1
2011-09-07 14:30:00,24.58,71,24.53,32,13.55,0.02,0,CCSFS SLC 40,1
2011-09-08 14:30:00,34.05,56,24.75,8,8.22,1.35,0,CCSFS SLC 40,1
2011-09-09 14:30:00,19.37,27,3.04,2,14.25,0.16,0,KSC LC 39A,1
2011-09-10 14:30:00,17.14,63,11.99,93,18.41,0.54,0,KSC LC 39A,1
2011-09-11 14:30:00,31.71,24,13.01,72,11.86,1.26,0,CCSFS SLC 40,1
2011-09-12 14:30:00,15.59,88,27.37,24,15.37,1.19,0,KSC LC 39A,1
2011-09-13 14:30:00,34.08,50,18.98,87,14.62,1.26,0,VAFB SLC 4E,1
2011-09-14 14:30:00,10.3,64,11.4,95,11.28,1.37,0,CCSFS SLC 40,1
2011-09-15 14:30:00,34.25,28,0.73,70,13.91,1.37,0,CCSFS SLC 40,1
2011-09-16 14:30:00,11.08,51,15.83,35,8.94,1.16,0,KSC LC 39A,1
2011-09-17 14:30:00,32.28,52,2.69,88,13.65,0.87,0,CCSFS SLC 40,1
2011-09-18 14:30:00,23.19,86,23.36,19,17.18,0.84,0,KSC LC 39A,1
2011-09-19 14:30:00,34.82,49,21.07,80,16.63,0.02,0,VAFB SLC 4E,1
2011-09-20 14:30:00,11.84,95,12.89,53,11.01,1.08,0,VAFB SLC 4E,1
2011-09-21 14:30:00,23.85,48,12.02,99,7.57,0.34,0,VAFB SLC 4E,1
2011-09-22 14:30:00,34.23,22,25.13,89,17.2,1.24,0,CCSFS SLC 40,1
2011-09-23 14:30:00,23.08,76,8.08,18,9.71,0.83,0,VAFB SLC 4E,1
2011-09-24 14:30:00,25.73,49,6.97,59,6.74,1.48,0,KSC LC 39A,1
2011-09-25 14:30:00,27.39,28,26.3,36,12.23,0.32,0,KSC LC 39A,1
2011-09-26 14:30:00,21.36,45,22.66,2,16.35,1.09,0,VAFB SLC 4E,1
2011-09-27 14:30:00,25.69,21,22.98,91,17.32,0.82,0,VAFB SLC 4E,1
2011-09-28 14:30:00,24.61,81,5.47,85,19.75,1.4,0,KSC LC 39A,1
2011-09-29 14:30:00,32.53,22,4.01,18,8.65,0.4,0,VAFB SLC 4E,1
2011-09-30 14:30:00,11.14,65,0.73,52,10.11,0.09,0,VAFB SLC 4E,1
2011-10-01 14:30:00,17.02,87,6.64,45,14.53,0.82,0,VAFB SLC 4E,1
2011-10-02 14:30:00,33.76,44,21.68,79,17.36,0.78,0,KSC LC 39A,1
2011-10-03 14:30:00,32.26,70,6.72,55,9.28,0.47,0,KSC LC 39A,1
2011-10-04 14:30:00,21.39,32,20.41,69,11.74,1.48,0,VAFB SLC 4E,1
2011-10-05 14:30:00,25.5,63,7.05,30,11.72,0.1,0,KSC LC 39A,1
2011-10-06 14:30:00,16.93,54,11.07,52,16.82,0.85,0,VAFB SLC 4E,1
2011-10-07 14:30:00,14.7,74,27.53,33,9.37,0.39,0,VAFB SLC 4E,1
2011-10-08 14:30:00,21.59,28,6.85,30,19.56,0.0,0,VAFB SLC 4E,1
2011-10-09 14:30:00,18.83,21,10.54,59,13.15,1.48,0,CCSFS SLC 40,1
2011-10-10 14:30:00,24.59,80,8.43,10,9.95,0.72,0,CCSFS SLC 40,1
2011-10-11 14:30:00,11.94,60,3.07,99,9.98,1.29,0,VAFB SLC 4E,1
2011-10-12 14:30:00,34.36,63,13.72,5,6.26,1.26,0,CCSFS SLC 40,1
2011-10-13 14:30:00,34.66,83,10.6,26,15.69,1.22,0,VAFB SLC 4E,1
2011-10-14 14:30:00,27.45,50,19.46,6,16.86,0.69,0,CCSFS SLC 40,1
2011-10-15 14:30:00,23.4,66,22.89,48,6.45,1.34,0,VAFB SLC 4E,1
2011-10-16 14:30:00,17.74,21,15.24,95,14.2,0.55,0,CCSFS SLC 40,1
2011-10-17 14:30:00,30.34,96,0.9,71,16.94,0.61,0,KSC LC 39A,1
2011-10-18 14:30:00,27.12,88,17.33,59,11.27,0.38,0,KSC LC 39A,1
2011-10-19 14:30:00,14.07,77,1.55,32,12.06,0.67,0,CCSFS SLC 40,1
2011-10-20 14:30:00,32.77,63,17.26,46,11.06,1.48,0,VAFB SLC 4E,1
2011-10-21 14:30:00,30.56,93,19.18,43,10.42,0.86,0,CCSFS SLC 40,1
2011-10-22 14:30:00,33.74,75,5.54,78,12.88,1.25,0,CCSFS SLC 40,1
2011-10-23 14:30:00,28.14,62,22.94,26,8.33,0.4,0,KSC LC 39A,1
2011-10-24 14:30:00,25.34,53,25.51,93,12.17,1.43,0,KSC LC 39A,1
2011-10-25 14:30:00,20.46,49,22.77,21,19.19,0.02,0,KSC LC 39A,1
2011-10-26 14:30:00,33.32,90,8.54,46,6.38,1.4,0,CCSFS SLC 40,1
2011-10-27 14:30:00,31.65,89,16.43,92,8.31,1.35,0,KSC LC 39A,1
2011-10-28 14:30:00,11.13,74,25.61,47,16.89,0.1,0,KSC LC 39A,1
2011-10-29 14:30:00,10.66,86,8.98,29,7.85,0.91,0,KSC LC 39A,1
2011-10-30 14:30:00,19.41,32,22.96,1,9.8,1.18,0,VAFB SLC 4E,1
2011-10-31 14:30:00,30.26,22,0.27,14,12.37,0.61,0,VAFB SLC 4E,1
2011-11-01 14:30:00,34.68,45,0.1,46,19.2,0.14,0,CCSFS SLC 40,1
2011-11-02 14:30:00,13.76,76,21.27,26,8.57,1.24,0,KSC LC 39A,1
2011-11-03 14:30:00,24.85,43,21.32,70,18.92,0.7,0,CCSFS SLC 40,1
2011-11-04 14:30:00,19.52,72,22.09,26,16.06,0.39,0,CCSFS SLC 40,1
2011-11-05 14:30:00,34.25,89,26.04,84,15.4,0.11,0,KSC LC 39A,1
2011-11-06 14:30:00,31.05,62,3.3,12,16.13,0.96,0,CCSFS SLC 40,1
2011-11-07 14:30:00,30.96,79,6.5,54,6.44,0.06,0,KSC LC 39A,1
2011-11-08 14:30:00,21.72,77,25.3,16,7.38,1.19,0,KSC LC 39A,1
2011-11-09 14:30:00,20.37,68,4.96,74,10.69,1.16,0,VAFB SLC 4E,1
2011-11-10 14:30:00,16.84,61,19.1,58,7.04,0.48,0,CCSFS SLC 40,1
2011-11-11 14:30:00,11.41,95,14.85,9,19.83,0.71,0,CCSFS SLC 40,1
2011-11-12 14:30:00,31.62,85,2.33,32,14.13,1.0,0,KSC LC 39A,1
2011-11-13 14:30:00,30.32,30,7.99,77,12.82,1.44,0,VAFB SLC 4E,1
2011-11-14 14:30:00,34.99,37,14.57,36,17.0,0.78,0,VAFB SLC 4E,1
2011-11-15 14:30:00,34.92,71,23.87,7,19.68,1.5,0,CCSFS SLC 40,1
2011-11-16 14:30:00,23.89,65,19.81,32,19.37,0.49,0,VAFB SLC 4E,1
2011-11-17 14:30:00,29.22,63,17.41,6,17.1,0.79,0,CCSFS SLC 40,1
2011-11-18 14:30:00,33.62,41,13.89,33,11.28,0.17,0,CCSFS SLC 40,1
2011-11-19 14:30:00,31.24,72,8.36,70,6.92,0.83,0,VAFB SLC 4E,1
2011-11-20 14:30:00,16.18,78,3.34,6,7.38,0.8,0,KSC LC 39A,1
2011-11-21 14:30:00,21.26,49,11.45,40,6.02,1.27,0,CCSFS SLC 40,1
2011-11-22 14:30:00,13.23,27,0.8,99,6.03,1.49,0,CCSFS SLC 40,1
2011-11-23 14:30:00,33.85,76,5.91,54,19.11,1.48,0,CCSFS SLC 40,1
2011-11-24 14:30:00,25.15,92,12.11,6,18.98,0.35,0,CCSFS SLC 40,1
2011-11-25 14:30:00,15.72,39,11.72,83,15.35,0.51,0,VAFB SLC 4E,1
2011-11-26 14:30:00,26.79,44,1.24,17,16.17,0.41,0,VAFB SLC 4E,1
2011-11-27 14:30:00,25.45,38,16.49,42,13.18,0.3,0,VAFB SLC 4E,1
2011-11-28 14:30:00,18.95,24,15.39,77,9.33,0.23,0,VAFB SLC 4E,1
2011-11-29 14:30:00,12.84,94,2.19,39,18.8,0.77,0,CCSFS SLC 40,1
2011-11-30 14:30:00,26.79,98,26.41,52,9.89,1.31,0,KSC LC 39A,1
2011-12-01 14:30:00,23.01,91,2.78,13,16.36,0.88,0,KSC LC 39A,1
2011-12-02 14:30:00,29.31,46,23.94,20,9.44,1.31,0,VAFB SLC 4E,1
2011-12-03 14:30:00,23.0,59,0.01,56,18.18,1.44,0,CCSFS SLC 40,1
2011-12-04 14:30:00,31.3,45,24.7,90,15.12,0.57,0,VAFB SLC 4E,1
2011-12-05 14:30:00,23.8,46,0.55,45,15.0,1.25,0,KSC LC 39A,1
2011-12-06 14:30:00,24.02,81,21.22,25,7.36,0.08,0,VAFB SLC 4E,1
2011-12-07 14:30:00,31.92,69,10.13,90,11.87,0.72,0,CCSFS SLC 40,1
2011-12-08 14:30:00,20.09,61,20.67,23,13.35,0.55,0,CCSFS SLC 40,1
2011-12-09 14:30:00,13.35,48,11.25,4,10.12,0.31,0,CCSFS SLC 40,1
2011-12-10 14:30:00,10.72,58,1.99,41,18.33,0.66,0,VAFB SLC 4E,1
2011-12-11 14:30:00,28.88,79,21.49,91,17.73,0.67,0,KSC LC 39A,1
2011-12-12 14:30:00,25.51,60,2.0,42,12.91,1.21,0,CCSFS SLC 40,1
2011-12-13 14:30:00,27.6,52,25.82,31,10.76,1.3,0,KSC LC 39A,1
2011-12-14 14:30:00,15.32,35,1.43,87,17.22,0.99,0,KSC LC 39A,1
2011-12-15 14:30:00,13.41,42,13.42,5,8.76,0.95,0,VAFB SLC 4E,1
2011-12-16 14:30:00,10.36,26,20.24,73,7.0,0.17,0,VAFB SLC 4E,1
2011-12-17 14:30:00,18.76,45,11.01,66,6.64,0.86,0,KSC LC 39A,1
2011-12-18 14:30:00,24.75,31,6.08,6,6.54,0.41,0,CCSFS SLC 40,1
2011-12-19 14:30:00,19.81,91,21.25,28,12.84,0.44,0,CCSFS SLC 40,1
2011-12-20 14:30:00,20.94,24,21.96,33,9.57,0.14,0,VAFB SLC 4E,1
2011-12-21 14:30:00,32.6,88,25.84,6,15.67,0.95,0,CCSFS SLC 40,1
2011-12-22 14:30:00,18.71,68,10.53,80,15.15,0.88,0,KSC LC 39A,1
2011-12-23 14:30:00,22.85,45,14.18,76,13.59,0.33,0,CCSFS SLC 40,1
2011-12-24 14:30:00,29.59,24,10.17,57,10.94,0.39,0,VAFB SLC 4E,1
2011-12-25 14:30:00,19.91,41,7.2,84,17.91,1.16,0,KSC LC 39A,1
2011-12-26 14:30:00,25.55,98,21.03,30,15.94,1.19,0,KSC LC 39A,1
2011-12-27 14:30:00,31.56,32,9.51,72,9.8,0.74,0,CCSFS SLC 40,1
2011-12-28 14:30:00,33.74,47,11.99,44,13.02,0.22,0,CCSFS SLC 40,1
2011-12-29 14:30:00,13.68,52,11.3,46,8.19,0.08,0,KSC LC 39A,1
2011-12-30 14:30:00,33.16,42,19.95,76,10.6,0.41,0,VAFB SLC 4E,1
2011-12-31 14:30:00,22.3,37,25.7,80,19.96,1.1,0,VAFB SLC 4E,1
2012-01-01 14:30:00,16.46,49,18.67,71,9.13,0.9,0,CCSFS SLC 40,1
2012-01-02 14:30:00,21.48,45,13.2,72,15.78,1.08,0,VAFB SLC 4E,1
2012-01-03 14:30:00,34.5,35,21.82,72,9.34,0.71,0,KSC LC 39A,1
2012-01-04 14:30:00,22.32,96,17.95,39,19.13,1.13,0,VAFB SLC 4E,1
2012-01-05 14:30:00,18.22,58,1.7,29,10.34,0.72,0,KSC LC 39A,1
2012-01-06 14:30:00,25.84,52,2.68,61,10.85,0.13,0,CCSFS SLC 40,1
2012-01-07 14:30:00,16.0,45,1.06,70,14.31,0.12,0,VAFB SLC 4E,1
